ts_open,ts_close,side,entry,exit,qty,sl,tp,reason
1760112480,1760112540,BUY,1.15619,1.15632,124302.72,1.1560297105817172,1.156510578836566,fade_lo z=-2.70
1760112540,1760112720,BUY,1.15632,1.15635,123275.69,1.156158302683023,1.156643394633954,fade_lo z=-2.20
1760112720,1760112960,BUY,1.15635,1.1566832572925645,119310.62,1.1561833713537177,1.1566832572925645,fade_lo z=-1.92
1760115900,1760115960,SELL,1.15723,1.1574519121660294,90172.57,1.1574519121660294,1.1567861756679412,fade_hi z=2.29
1760116020,1760116080,SELL,1.15738,1.15738,86912.14,1.157608485490097,1.1569230290198065,fade_hi z=2.50
1760116080,1760116140,SELL,1.15738,1.1576007365265186,89735.34,1.1576007365265186,1.1569385269469632,fade_hi z=2.37
1760116200,1760116260,SELL,1.15748,1.15736,85932.81,1.1577087473111307,1.1570225053777385,fade_hi z=2.34
1760116260,1760116320,SELL,1.15736,1.1575938367889071,84070.29,1.1575938367889071,1.1568923264221858,fade_hi z=1.87
1760119020,1760119080,SELL,1.15785,1.15789,77197.44,1.158102751676744,1.1573444966465123,fade_hi z=2.17
1760119080,1760119200,SELL,1.15789,1.158169697985548,69545.2,1.158169697985548,1.1573306040289042,fade_hi z=2.15
1760119260,1760119320,SELL,1.15834,1.158664670726767,59488.37,1.158664670726767,1.157690658546466,fade_hi z=2.85
1760119380,1760119440,SELL,1.15919,1.1595630069021614,51428.29,1.1595630069021614,1.1584439861956772,fade_hi z=3.66
1760119500,1760119560,SELL,1.15967,1.1600533069717616,49718.33,1.1600533069717616,1.1589033860564768,fade_hi z=3.48
1760119620,1760119680,SELL,1.16058,1.1610133616236107,43689.31,1.1610133616236107,1.1597132767527782,fade_hi z=3.55
1760119740,1760119800,SELL,1.16171,1.16104,37349.01,1.1622137148693379,1.1607025702613243,fade_hi z=3.66
1760119800,1760119860,SELL,1.16104,1.16066,35748.24,1.1615691638072423,1.1599816723855154,fade_hi z=2.80
1760119860,1760119920,SELL,1.16066,1.16043,35168.8,1.1611992235352964,1.1595815529294071,fade_hi z=2.33
1760119920,1760119980,SELL,1.16043,1.16056,35531.77,1.1609642789970611,1.1593614420058782,fade_hi z=2.04
1760119980,1760120040,SELL,1.16056,1.16072,35422.86,1.161094687640128,1.1594906247197438,fade_hi z=2.02
1760120040,1760120100,SELL,1.16072,1.16091,35212.35,1.161256495665833,1.1596470086683337,fade_hi z=2.03
1760120100,1760120160,SELL,1.16091,1.1614381745468452,35665.08,1.1614381745468452,1.15985365090631,fade_hi z=2.04
1760120220,1760120400,SELL,1.16106,1.1615974056041674,34838.67,1.1615974056041674,1.159985188791665,fade_hi z=1.91
1760120460,1760120520,SELL,1.16201,1.16185,34986.22,1.1625418854503495,1.160946229099301,fade_hi z=2.11
1760120520,1760120640,SELL,1.16185,1.16229,36226.02,1.1623638936324674,1.1608222127350654,fade_hi z=1.92
1760120640,1760120700,SELL,1.16229,1.16224,34678.66,1.1628239184892193,1.1612221630215613,fade_hi z=1.99
1760120700,1760120760,SELL,1.16224,1.16244,35727.41,1.162757924311418,1.161204151377164,fade_hi z=1.87
1760120760,1760121060,SELL,1.16244,1.162938072574888,37037.99,1.162938072574888,1.1614438548502237,fade_hi z=1.89
1760123940,1760124600,BUY,1.16078,1.1614660221923128,53449.7,1.1604369889038435,1.1614660221923128,fade_lo z=-1.96
1760126940,1760127000,BUY,1.15985,1.1599,69548.35,1.1595841970473113,1.1603816059053778,fade_lo z=-2.09
1760127000,1760127060,BUY,1.1599,1.15989,69947.04,1.1596360401153603,1.160427919769279,fade_lo z=-1.98
1760127060,1760127120,BUY,1.15989,1.15983,69854.96,1.1596263229642634,1.1604173540714737,fade_lo z=-2.00
1760127120,1760127180,BUY,1.15983,1.15974,72646.11,1.1595772998953873,1.1603354002092254,fade_lo z=-2.10
1760127180,1760127240,BUY,1.15974,1.15983,73444.08,1.1594910641885738,1.160237871622852,fade_lo z=-2.28
1760127240,1760127660,BUY,1.15983,1.1603080236497911,76453.63,1.1595909881751043,1.1603080236497911,fade_lo z=-2.07
1760131500,1760131560,SELL,1.16051,1.160657739696821,124622.7,1.160657739696821,1.1602145206063579,fade_hi z=1.99
1760131620,1760131680,SELL,1.1607,1.1608437143304222,126969.58,1.1608437143304222,1.1604125713391555,fade_hi z=2.84
1760131740,1760131800,SELL,1.16085,1.1608,121718.15,1.160998559805313,1.1605528803893739,fade_hi z=3.00
1760131800,1760131860,SELL,1.1608,1.1608,124350.75,1.1609450912477908,1.1605098175044186,fade_hi z=2.54
1760131860,1760131920,SELL,1.1608,1.16089,127306.04,1.160941156158663,1.1605176876826746,fade_hi z=2.38
1760131920,1760131980,SELL,1.16089,1.1610282164330439,129064.65,1.1610282164330439,1.160613567133912,fade_hi z=2.59
1760132040,1760132100,SELL,1.1611,1.16109,125704.98,1.161240604985635,1.1608187900287303,fade_hi z=2.92
1760132100,1760132160,SELL,1.16109,1.16106,123388.11,1.161232704629518,1.1608045907409636,fade_hi z=2.66
1760132160,1760132220,SELL,1.16106,1.16107,125063.1,1.1612003685845524,1.1607792628308948,fade_hi z=2.39
1760132220,1760132280,SELL,1.16107,1.16097,126455.5,1.1612081993999417,1.1607936012001168,fade_hi z=2.27
1760132280,1760132700,SELL,1.16097,1.1606890582572513,124338.16,1.1611104708713744,1.1606890582572513,fade_hi z=1.85
1760133060,1760133120,SELL,1.16119,1.1612,119743.98,1.1613367161178956,1.1608965677642087,fade_hi z=1.91
1760133120,1760133540,SELL,1.1612,1.1609175272096226,123855.2,1.1613412363951887,1.1609175272096226,fade_hi z=1.85
1760135520,1760135820,SELL,1.1613,1.16134,150419.62,1.1614169786304411,1.161066042739118,fade_hi z=1.92
1760135820,1760135880,SELL,1.16134,1.16139,150245.47,1.161456332660187,1.1611073346796263,fade_hi z=1.86
1760135880,1760136000,SELL,1.16139,1.16139,155506.17,1.1615015946130307,1.1611668107739386,fade_hi z=1.98
1760136000,1760136060,SELL,1.16139,1.1611686786775286,156002.59,1.1615006606612355,1.1611686786775286,fade_hi z=1.81
1760139180,1760139240,BUY,1.16072,1.16073,122173.08,1.16057802606116,1.16100394787768,fade_lo z=-2.85
1760139240,1760139300,BUY,1.16073,1.16072,127622.15,1.16059459562822,1.16100080874356,fade_lo z=-2.58
1760139300,1760139360,BUY,1.16072,1.1605899816547758,132290.17,1.1605899816547758,1.1609800366904486,fade_lo z=-2.46
1760139420,1760139480,BUY,1.16031,1.1605929908198254,120409.36,1.1601685045900871,1.1605929908198254,fade_lo z=-3.70
1760139540,1760139600,BUY,1.16065,1.16063,114592.77,1.16050044528431,1.1609491094313802,fade_lo z=-1.93
1760139600,1760139720,BUY,1.16063,1.16058,118576.94,1.1604861277640022,1.160917744471996,fade_lo z=-1.93
1760139720,1760139780,BUY,1.16058,1.16054,125382.73,1.1604447224087568,1.1608505551824861,fade_lo z=-1.96
1760139780,1760140080,BUY,1.16054,1.16049,127025.63,1.1604072422367027,1.1608055155265944,fade_lo z=-2.02
1760140080,1760140200,BUY,1.16049,1.160757094284405,125485.07,1.1603564528577976,1.160757094284405,fade_lo z=-1.86
1760140260,1760140320,SELL,1.16189,1.1621626250260273,61817.3,1.1621626250260273,1.1613447499479457,fade_hi z=3.00
1760140380,1760140440,SELL,1.16171,1.1620374674969316,51097.48,1.1620374674969316,1.1610550650061366,fade_hi z=2.12
1760140500,1760140560,SELL,1.16272,1.1619544693165158,43419.35,1.163102765341742,1.1619544693165158,fade_hi z=3.89
1760140620,1760313600,SELL,1.16207,1.1611358434412815,35883.44,1.1625370782793591,1.1611358434412815,fade_hi z=2.17
1760317320,1760317380,BUY,1.16028,1.1606944816694624,81582.03,1.1600727591652689,1.1606944816694624,fade_lo z=-3.85
1760317440,1760317500,BUY,1.16011,1.16027,68727.43,1.1598622260149511,1.1606055479700976,fade_lo z=-3.57
1760317500,1760317560,BUY,1.16027,1.16033,68155.27,1.1600199241567404,1.1607701516865192,fade_lo z=-2.68
1760317560,1760317620,BUY,1.16033,1.1600756438598305,66933.29,1.1600756438598305,1.1608387122803394,fade_lo z=-2.30
1760317680,1760317740,BUY,1.16004,1.1597747643485272,63720.46,1.1597747643485272,1.1605704713029457,fade_lo z=-2.80
1760317800,1760317860,BUY,1.15974,1.15962,59520.17,1.1594580876270464,1.1603038247459072,fade_lo z=-2.95
1760317860,1760317920,BUY,1.15962,1.15954,59149.86,1.1593375099394003,1.1601849801211996,fade_lo z=-2.96
1760317920,1760317980,BUY,1.15954,1.15948,60356.21,1.1592641163723003,1.1600917672553996,fade_lo z=-2.87
1760317980,1760318040,BUY,1.15948,1.15943,61369.46,1.1592095366314217,1.1600209267371568,fade_lo z=-2.76
1760318040,1760318100,BUY,1.15943,1.15932,63019.67,1.1591674268720344,1.1599551462559312,fade_lo z=-2.64
1760318100,1760318160,BUY,1.15932,1.15945,63309.51,1.159059753524032,1.159840492951936,fade_lo z=-2.63
1760318160,1760318220,BUY,1.15945,1.15927,63330.9,1.1591897711294583,1.1599704577410836,fade_lo z=-2.25
1760318220,1760318280,BUY,1.15927,1.15924,63497.65,1.159011930334497,1.1597861393310063,fade_lo z=-2.39
1760318280,1760318340,BUY,1.15924,1.15923,65833.97,1.1589917924534614,1.1597364150930773,fade_lo z=-2.29
1760318340,1760318400,BUY,1.15923,1.15927,65633.11,1.1589816644210713,1.1597266711578573,fade_lo z=-2.17
1760318400,1760318460,BUY,1.15927,1.15914,67440.28,1.1590286883909948,1.1597526232180104,fade_lo z=-2.00
1760318460,1760318520,BUY,1.15914,1.15927,68960.51,1.158905210648781,1.1596095787024383,fade_lo z=-2.07
1760318520,1760319180,BUY,1.15927,1.1597374659379784,69292.97,1.1590362670310108,1.1597374659379784,fade_lo z=-1.80
1760320980,1760321040,SELL,1.16076,1.16078,103856.57,1.1609171190584437,1.1604457618831123,fade_hi z=2.36
1760321040,1760321100,SELL,1.16078,1.16063,103271.58,1.1609373248399835,1.1604653503200328,fade_hi z=2.29
1760321100,1760321160,SELL,1.16063,1.1607939444942705,99208.58,1.1607939444942705,1.160302111011459,fade_hi z=1.86
1760321220,1760321280,SELL,1.16075,1.16078,92942.43,1.160923503160876,1.1604029936782478,fade_hi z=1.96
1760321280,1760321580,SELL,1.16078,1.1604377798440872,93845.57,1.1609511100779561,1.1604377798440872,fade_hi z=1.93
1760322720,1760323020,SELL,1.16087,1.1605801140621868,111519.97,1.1610149429689067,1.1605801140621868,fade_hi z=1.81
1760326860,1760326920,SELL,1.16081,1.1609690611748578,102230.76,1.1609690611748578,1.160491877650284,fade_hi z=2.52
1760326980,1760327040,SELL,1.161,1.16104,100109.18,1.161161027237505,1.1606779455249898,fade_hi z=2.87
1760327040,1760327100,SELL,1.16104,1.16104,102864.84,1.1611959538633976,1.160728092273205,fade_hi z=2.79
1760327100,1760327160,SELL,1.16104,1.16107,107708.84,1.1611883857302978,1.1607432285394046,fade_hi z=2.59
1760327160,1760327220,SELL,1.16107,1.16112,111381.28,1.1612127867495623,1.1607844265008758,fade_hi z=2.53
1760327220,1760327280,SELL,1.16112,1.16112,109788.05,1.1612640162674506,1.1608319674650986,fade_hi z=2.53
1760327280,1760327340,SELL,1.16112,1.16113,111221.92,1.1612615865340612,1.1608368269318774,fade_hi z=2.36
1760327340,1760327400,SELL,1.16113,1.16122,114875.25,1.1612664732101998,1.1608570535796006,fade_hi z=2.25
1760327400,1760327460,SELL,1.16122,1.16121,112041.73,1.1613588679808997,1.1609422640382003,fade_hi z=2.37
1760327460,1760327520,SELL,1.16121,1.16115,116332.87,1.1613432345536927,1.1609435308926148,fade_hi z=2.21
1760327520,1760327580,SELL,1.16115,1.1612815749427146,117552.13,1.1612815749427146,1.1608868501145706,fade_hi z=1.93
1760327640,1760327700,SELL,1.16128,1.16137,115029.57,1.1614131947210142,1.1610136105579718,fade_hi z=2.08
1760327700,1760327760,SELL,1.16137,1.16132,113120.03,1.1615043950980846,1.161101209803831,fade_hi z=2.20
1760327760,1760327820,SELL,1.16132,1.16143,111913.52,1.1614555097339356,1.1610489805321285,fade_hi z=1.97
1760327820,1760327880,SELL,1.16143,1.16143,111302.99,1.1615651161815117,1.1611597676369765,fade_hi z=2.14
1760327880,1760327940,SELL,1.16143,1.16152,116046.27,1.161559036454261,1.1611719270914782,fade_hi z=2.03
1760327940,1760328000,SELL,1.16152,1.1616483909932425,115698.06,1.1616483909932425,1.1612632180135156,fade_hi z=2.14
1760328060,1760328120,SELL,1.16187,1.1615724685932862,98901.31,1.1620187657033567,1.1615724685932862,fade_hi z=2.60
1760330460,1760330520,SELL,1.16165,1.1617998029947463,98815.11,1.1617998029947463,1.1613503940105077,fade_hi z=1.81
1760330580,1760330640,SELL,1.16195,1.16186,92532.09,1.162108554623021,1.1616328907539581,fade_hi z=2.87
1760330640,1760330700,SELL,1.16186,1.16187,90361.43,1.162022229292805,1.1615355414143895,fade_hi z=2.32
1760330700,1760330760,SELL,1.16187,1.16185,94252.39,1.162024927200462,1.161560145599076,fade_hi z=2.24
1760330760,1760331000,SELL,1.16185,1.1615451351991422,95497.61,1.162002432400429,1.1615451351991422,fade_hi z=2.04
1760331360,1760331420,SELL,1.16196,1.16201,92291.09,1.1621187046183346,1.1616425907633312,fade_hi z=2.01
1760331420,1760331600,SELL,1.16201,1.162168082859882,92168.95,1.162168082859882,1.161693834280236,fade_hi z=2.09
1760331660,1760331720,SELL,1.16224,1.16236,85270.41,1.1624093896959884,1.1619012206080233,fade_hi z=2.55
1760331720,1760331780,SELL,1.16236,1.16238,84654.05,1.162529433289132,1.162021133421736,fade_hi z=2.72
1760331780,1760331840,SELL,1.16238,1.16244,87617.11,1.162543045197051,1.1620539096058977,fade_hi z=2.57
1760331840,1760331900,SELL,1.16244,1.1626013991115474,88032.34,1.1626013991115474,1.1621172017769048,fade_hi z=2.55
1760331960,1760332020,SELL,1.16254,1.16254,85064.21,1.1627055941318956,1.1622088117362088,fade_hi z=2.42
1760332020,1760332200,SELL,1.16254,1.16245,87233.79,1.1627009088367601,1.1622181823264797,fade_hi z=2.28
1760332200,1760332260,SELL,1.16245,1.1626097327676246,87804.38,1.1626097327676246,1.1621305344647508,fade_hi z=1.81
1760332320,1760332440,SELL,1.1626,1.16266,84699.7,1.16276415733535,1.1622716853293005,fade_hi z=1.92
1760332440,1760332680,SELL,1.16266,1.162343749084958,87458.6,1.1628181254575212,1.162343749084958,fade_hi z=1.87
1760336760,1760336940,BUY,1.16165,1.16159,154772.43,1.1615600816400542,1.1618298367198918,fade_lo z=-1.86
1760336940,1760337000,BUY,1.16159,1.16161,160153.08,1.1615039538495622,1.1617620923008753,fade_lo z=-2.05
1760337000,1760337060,BUY,1.16161,1.1617812285650986,160061.55,1.1615243857174506,1.1617812285650986,fade_lo z=-1.82
1760338500,1760338560,SELL,1.16205,1.16207,130283.59,1.1621555207765513,1.1618389584468973,fade_hi z=1.84
1760338560,1760338620,SELL,1.16207,1.16208,137396.68,1.1621694121496549,1.1618711757006903,fade_hi z=1.92
1760338620,1760339100,SELL,1.16208,1.1618925202934982,144785.78,1.162173739853251,1.1618925202934982,fade_hi z=1.91
1760339700,1760339760,SELL,1.1622,1.1622774188984806,175975.03,1.1622774188984806,1.1620451622030386,fade_hi z=2.46
1760339820,1760339880,SELL,1.16242,1.16242,159967.38,1.162504100988996,1.1622517980220077,fade_hi z=3.28
1760339880,1760339940,SELL,1.16242,1.16241,155442.67,1.1625059509183535,1.162248098163293,fade_hi z=2.98
1760339940,1760340000,SELL,1.16241,1.16231,156557.27,1.1624948115670426,1.1622403768659149,fade_hi z=2.69
1760340000,1760340060,SELL,1.16231,1.1623,154431.92,1.1623958964551109,1.162138207089778,fade_hi z=2.06
1760340060,1760340120,SELL,1.1623,1.16233,159566.99,1.1623826181368888,1.1621347637262227,fade_hi z=1.91
1760340120,1760340180,SELL,1.16233,1.16237,162744.32,1.1624102882699683,1.162169423460064,fade_hi z=1.96
1760340180,1760340240,SELL,1.16237,1.16237,161202.24,1.162450267679256,1.1622094646414878,fade_hi z=2.03
1760340240,1760340300,SELL,1.16237,1.16236,170709.46,1.162445248559309,1.1622195028813815,fade_hi z=1.93
1760340300,1760340660,SELL,1.16236,1.1622145383898543,175372.22,1.1624327308050728,1.1622145383898543,fade_hi z=1.81
1760342760,1760343180,BUY,1.16169,1.1618744365270148,138590.66,1.1615977817364924,1.1618744365270148,fade_lo z=-1.95
1760344140,1760344380,BUY,1.16165,1.1618611857093806,121484.51,1.1615444071453098,1.1618611857093806,fade_lo z=-1.88
1760344620,1760344740,BUY,1.16155,1.1617747284813704,114677.18,1.161437635759315,1.1617747284813704,fade_lo z=-2.10
1760345340,1760345400,BUY,1.16154,1.16145,121427.65,1.1614333696881947,1.1617532606236107,fade_lo z=-1.89
1760345400,1760345460,BUY,1.16145,1.1613445575676093,121608.58,1.1613445575676093,1.1616608848647814,fade_lo z=-2.25
1760345520,1760345580,BUY,1.1613,1.16129,113503.79,1.1611882154537039,1.161523569092592,fade_lo z=-2.65
1760345580,1760345640,BUY,1.16129,1.16131,114456.67,1.161179771492725,1.1615104570145498,fade_lo z=-2.51
1760345640,1760345760,BUY,1.16131,1.1615232815135106,117791.51,1.1612033592432447,1.1615232815135106,fade_lo z=-2.27
1760345820,1760346240,BUY,1.16136,1.1616126601622385,99885.89,1.1612336699188808,1.1616126601622385,fade_lo z=-1.81
1760346780,1760346840,SELL,1.16225,1.1623,71586.68,1.162427222597105,1.1618955548057899,fade_hi z=1.85
1760346840,1760346900,SELL,1.1623,1.16237,72933.03,1.1624731352687405,1.1619537294625193,fade_hi z=1.95
1760346900,1760346960,SELL,1.16237,1.1623,72634.74,1.162542911320973,1.1620241773580535,fade_hi z=2.10
1760346960,1760347020,SELL,1.1623,1.16235,73230.72,1.1624712747980466,1.161957450403907,fade_hi z=1.82
1760347020,1760347080,SELL,1.16235,1.16238,73219.63,1.162520469455329,1.162009061089342,fade_hi z=1.95
1760347080,1760347140,SELL,1.16238,1.162549007351377,73536.29,1.162549007351377,1.1620419852972461,fade_hi z=2.02
1760347200,1760347260,SELL,1.16268,1.16277,64942.73,1.1628697563386872,1.1623004873226255,fade_hi z=2.66
1760347260,1760347320,SELL,1.16277,1.16284,64583.84,1.1629597737430668,1.1623904525138666,fade_hi z=2.75
1760347320,1760347380,SELL,1.16284,1.1629,65746.03,1.1630255041899906,1.162468991620019,fade_hi z=2.74
1760347380,1760347440,SELL,1.1629,1.16278,67931.76,1.1630786824621342,1.162542635075732,fade_hi z=2.69
1760347440,1760347560,SELL,1.16278,1.16264,68450.02,1.162957348000553,1.1624253039988939,fade_hi z=2.27
1760347560,1760347800,SELL,1.16264,1.162280797835781,67636.53,1.1628196010821095,1.162280797835781,fade_hi z=1.81
1760349300,1760349360,BUY,1.16116,1.16118,47860.49,1.1609044708263132,1.1616710583473737,fade_lo z=-1.86
1760349360,1760349420,BUY,1.16118,1.16109,47978.75,1.1609255800530052,1.16168883989399,fade_lo z=-1.80
1760349420,1760349600,BUY,1.16109,1.16111,47311.79,1.1608330386206476,1.1616039227587047,fade_lo z=-1.95
1760349600,1760349660,BUY,1.16111,1.16105,44947.45,1.160840027641969,1.1616499447160622,fade_lo z=-1.86
1760349660,1760349780,BUY,1.16105,1.1607778828103996,44447.72,1.1607778828103996,1.1615942343792005,fade_lo z=-1.93
1760349840,1760349900,BUY,1.16103,1.16092,39095.74,1.1607228383871895,1.1616443232256208,fade_lo z=-1.84
1760349900,1760349960,BUY,1.16092,1.16097,39852.29,1.1606197785023902,1.1615204429952193,fade_lo z=-1.97
1760349960,1760350080,BUY,1.16097,1.16087,41386.05,1.1606812228950767,1.1615475542098466,fade_lo z=-1.82
1760350080,1760350140,BUY,1.16087,1.1605954421901428,43366.56,1.1605954421901428,1.1614191156197147,fade_lo z=-1.88
1760350200,1760350260,BUY,1.16065,1.16052,42853.43,1.1603741312761944,1.1612017374476111,fade_lo z=-2.04
1760350260,1760350320,BUY,1.16052,1.16042,43288.51,1.1602481218993235,1.1610637562013533,fade_lo z=-2.13
1760350320,1760350380,BUY,1.16042,1.16038,43480.67,1.1601503989065145,1.1609592021869708,fade_lo z=-2.15
1760350380,1760350440,BUY,1.16038,1.16017,43697.54,1.160112513270335,1.16091497345933,fade_lo z=-2.09
1760350440,1760350500,BUY,1.16017,1.16032,43402.09,1.1599023337510252,1.1607053324979493,fade_lo z=-2.24
1760350500,1760351040,BUY,1.16032,1.1608585230338102,43172.34,1.160050738483095,1.1608585230338102,fade_lo z=-1.94
1760352900,1760353020,BUY,1.16008,1.159865145679047,54529.27,1.159865145679047,1.1605097086419058,fade_lo z=-1.83
1760353080,1760353140,BUY,1.15996,1.15991,53585.46,1.1597430448457968,1.1603939103084064,fade_lo z=-1.91
1760353140,1760353380,BUY,1.15991,1.1603300595720916,55140.59,1.159699970213954,1.1603300595720916,fade_lo z=-1.99
1760353620,1760353680,BUY,1.1598,1.15981,50982.13,1.1595711943299485,1.1602576113401029,fade_lo z=-1.98
1760353680,1760353800,BUY,1.15981,1.15974,52995.01,1.1595903947349522,1.1602492105300957,fade_lo z=-1.86
1760353800,1760354220,BUY,1.15974,1.1594988607663619,48058.14,1.1594988607663619,1.1602222784672762,fade_lo z=-1.90
1760354280,1760354340,BUY,1.15932,1.15932,52776.06,1.1591020433634405,1.1597559132731188,fade_lo z=-2.28
1760354340,1760354400,BUY,1.15932,1.15932,54381.47,1.1591090402660518,1.159741919467896,fade_lo z=-2.15
1760354400,1760354760,BUY,1.15932,1.1591105373899053,54619.67,1.1591105373899053,1.159738925220189,fade_lo z=-2.03
1760354820,1760354880,BUY,1.15908,1.15912,52413.85,1.1588634176617412,1.159513164676518,fade_lo z=-1.99
1760354880,1760354940,BUY,1.15912,1.15898,51416.19,1.1588996021144737,1.1595607957710523,fade_lo z=-1.83
1760354940,1760355000,BUY,1.15898,1.1587596305348684,51124.28,1.1587596305348684,1.1594207389302629,fade_lo z=-2.02
1760355060,1760355120,BUY,1.15888,1.1586528957162896,49229.69,1.1586528957162896,1.1593342085674205,fade_lo z=-2.05
1760355240,1760355300,BUY,1.1585,1.15832,42607.17,1.1582395779477728,1.1590208441044545,fade_lo z=-2.43
1760355300,1760355360,BUY,1.15832,1.15839,42721.63,1.1580617509515034,1.1588364980969934,fade_lo z=-2.56
1760355360,1760355420,BUY,1.15839,1.158134483026396,43140.1,1.158134483026396,1.1589010339472081,fade_lo z=-2.30
1760355480,1760355540,BUY,1.15816,1.15811,43751.74,1.1579098858748007,1.158660228250399,fade_lo z=-2.38
1760355540,1760355600,BUY,1.15811,1.15818,45833.38,1.1578720368837434,1.1585859262325133,fade_lo z=-2.33
1760355600,1760355660,BUY,1.15818,1.15832,46176.85,1.1579440342491902,1.1586519315016195,fade_lo z=-2.12
1760355660,1760356860,BUY,1.15832,1.1587982221086466,45592.78,1.1580808889456766,1.1587982221086466,fade_lo z=-1.84
1760359200,1760359260,SELL,1.15974,1.1594388011795096,72937.54,1.1598905994102453,1.1594388011795096,fade_hi z=1.83
1760361120,1760361180,BUY,1.15883,1.15878,74008.17,1.1586806664900415,1.1591286670199172,fade_lo z=-3.39
1760361180,1760361240,BUY,1.15878,1.15877,76882.27,1.1586370474550385,1.159065905089923,fade_lo z=-3.35
1760361240,1760361300,BUY,1.15877,1.15881,79029.67,1.158631544065393,1.1590469118692144,fade_lo z=-3.08
1760361300,1760361360,BUY,1.15881,1.15873,81698.38,1.1586764337750075,1.1590771324499847,fade_lo z=-2.62
1760361360,1760361420,BUY,1.15873,1.15883,79549.37,1.158593831362507,1.1590023372749858,fade_lo z=-2.81
1760361420,1760361480,BUY,1.15883,1.1591043131839154,78930.33,1.1586928434080424,1.1591043131839154,fade_lo z=-2.15
1760361600,1760361660,BUY,1.15883,1.15872,73937.44,1.1586827357753167,1.1591245284493668,fade_lo z=-1.93
1760361660,1760361720,BUY,1.15872,1.158572540362794,73273.16,1.158572540362794,1.159014919274412,fade_lo z=-2.30
1760361780,1760361840,BUY,1.15828,1.1581139251087356,64479.09,1.1581139251087356,1.1586121497825286,fade_lo z=-3.37
1760361900,1760361960,BUY,1.15817,1.15843,64295.33,1.158004863996818,1.158500272006364,fade_lo z=-2.99
1760361960,1760362500,BUY,1.15843,1.158257373711331,61774.05,1.158257373711331,1.158775252577338,fade_lo z=-2.08
1760362560,1760362740,BUY,1.15827,1.1585995075860769,64185.02,1.1581052462069614,1.1585995075860769,fade_lo z=-1.84
1760364360,1760364780,SELL,1.15927,1.1588095310669684,46228.1,1.1595002344665157,1.1588095310669684,fade_hi z=2.07
1760365200,1760365380,SELL,1.15918,1.1587729797683919,52689.96,1.1593835101158043,1.1587729797683919,fade_hi z=1.97
1760365920,1760365980,BUY,1.15799,1.158,56827.44,1.1577999574840718,1.1583700850318566,fade_lo z=-2.07
1760365980,1760366160,BUY,1.158,1.15796,57755.57,1.157813531949495,1.1583729361010096,fade_lo z=-1.94
1760366160,1760366220,BUY,1.15796,1.1577648978473183,54969.03,1.1577648978473183,1.158350204305364,fade_lo z=-1.93
1760366280,1760366340,BUY,1.15782,1.1576031006948815,49051.0,1.1576031006948815,1.1582537986102373,fade_lo z=-2.06
1760366400,1760366460,BUY,1.15776,1.15758,49109.5,1.157545020497117,1.1581899590057656,fade_lo z=-1.96
1760366460,1760366520,BUY,1.15758,1.15766,48210.7,1.1573625190330374,1.1580149619339253,fade_lo z=-2.27
1760366520,1760366580,BUY,1.15766,1.1574487676735346,49596.05,1.1574487676735346,1.1580824646529306,fade_lo z=-1.97
1760366640,1760366700,BUY,1.15733,1.15748,45838.9,1.1571032231470784,1.1577835537058432,fade_lo z=-2.39
1760366700,1760366760,BUY,1.15748,1.15739,45257.39,1.15725013577943,1.1579397284411403,fade_lo z=-1.97
1760366760,1760366820,BUY,1.15739,1.15745,46647.36,1.1571679832237562,1.1578340335524873,fade_lo z=-2.04
1760366820,1760366880,BUY,1.15745,1.1574,48819.38,1.1572381272792025,1.1578737454415955,fade_lo z=-1.83
1760366880,1760367060,BUY,1.1574,1.15732,51071.14,1.1571982610449736,1.1578034779100528,fade_lo z=-1.84
1760367060,1760367240,BUY,1.15732,1.15717,42671.78,1.1570797228556147,1.1578005542887704,fade_lo z=-1.81
1760367240,1760367300,BUY,1.15717,1.1569536993854903,47139.76,1.1569536993854903,1.1576026012290193,fade_lo z=-1.81
1760367360,1760367420,BUY,1.15674,1.1565128836538159,44550.3,1.1565128836538159,1.1571942326923688,fade_lo z=-2.23
1760367480,1760367540,BUY,1.15662,1.15676,43550.92,1.1563894251913003,1.1570811496173994,fade_lo z=-2.13
1760367540,1760367600,BUY,1.15676,1.15673,43990.57,1.1565316091062074,1.1572167817875851,fade_lo z=-1.85
1760367600,1760367840,BUY,1.15673,1.157188440231329,43691.64,1.1565007798843354,1.157188440231329,fade_lo z=-1.80
1760369400,1760369820,BUY,1.15626,1.1567087987046192,44963.96,1.1560356006476906,1.1567087987046192,fade_lo z=-2.17
1760370600,1760370660,BUY,1.15623,1.15634,49973.04,1.1560265945844026,1.156636810831195,fade_lo z=-2.28
1760370660,1760370780,BUY,1.15634,1.15627,48000.8,1.1561282663998023,1.1567634672003952,fade_lo z=-1.81
1760370780,1760370840,BUY,1.15627,1.15617,50435.92,1.1560693725590132,1.1566712548819733,fade_lo z=-1.92
1760370840,1760370960,BUY,1.15617,1.156564022390404,51085.69,1.155972988804798,1.156564022390404,fade_lo z=-2.15
1760374020,1760374200,SELL,1.15739,1.15739,41199.46,1.1576360120688467,1.1568979758623066,fade_hi z=2.14
1760374200,1760374260,SELL,1.15739,1.157622073074073,43571.29,1.157622073074073,1.156925853851854,fade_hi z=1.98
1760374620,1760374680,SELL,1.15754,1.15751,41056.11,1.1577844447240242,1.1570511105519514,fade_hi z=2.60
